Region,Town,State,Business,Vertical,Need,Confidence,Website score,IT score,Evidence,Phone,Website,Address,Google Maps,Source,Status/Notes
Western NC,Hendersonville,NC,Dermatology Center of Hendersonville,healthcare,Both,High,5,4,Website is down/unreachable,+1-828-693-0275,https://www.skinsurgerycenter.net/locations/the-skin-surgery-center-hendersonville,506 Park Hill Court,https://www.google.com/maps/search/?api=1&query=Dermatology%20Center%20of%20Hendersonville%20Hendersonville%20NC,OSM,
Western NC,Brevard,NC,King Law Offices,legal,Both,High,5,4,Website is down/unreachable,+1-828-866-3099,https://kinglawoffices.com/areas-we-serve/brevard/dwi-dui-lawyer,191 West Main Street,https://www.google.com/maps/search/?api=1&query=King%20Law%20Offices%20Brevard%20NC,OSM,
Western NC,Brevard,NC,Transylvania Regional Hospital,healthcare,Both,High,5,4,Website is down/unreachable,+1 828 884 9111,https://www.missionhealth.org/locations/transylvania-regional-hospital,260 Hospital Drive,https://www.google.com/maps/search/?api=1&query=Transylvania%20Regional%20Hospital%20Brevard%20NC,OSM,
Western NC,Waynesville,NC,Beth Dunaway,finance,Both,High,5,4,Website is down/unreachable (ENOTFOUND),+1-828-456-9471,https://www.bethdunaway.com,,https://www.google.com/maps/search/?api=1&query=Beth%20Dunaway%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Teeth Tomorrow Asheville,healthcare,Both,High,5,4,Website is down/unreachable (ENOTFOUND),+1-828-348-4998,https://teethtomorrowasheville.com,78 Nelson Street,https://www.google.com/maps/search/?api=1&query=Teeth%20Tomorrow%20Asheville%20Waynesville%20NC,OSM,
Western NC,Sylva,NC,Moore Insurance Agency,finance,Both,High,5,4,Website is down/unreachable,+1-828-497-7832,https://kentmooreinsurance.com/,300 US-441,https://www.google.com/maps/search/?api=1&query=Moore%20Insurance%20Agency%20Sylva%20NC,OSM,
Western NC,Sylva,NC,River Walk,realestate,Both,High,5,4,Website is down/unreachable,+1-828-341-1053,https://rwapt.com,31 Antler Drive,https://www.google.com/maps/search/?api=1&query=River%20Walk%20Sylva%20NC,OSM,
Western NC,Boone,NC,Village Real Estate,realestate,Both,High,5,4,Website is down/unreachable (ENOTFOUND),+1 828 295 0776,http://www.villagerealestatenc.com/,1127 Main Street,https://www.google.com/maps/search/?api=1&query=Village%20Real%20Estate%20Boone%20NC,OSM,
Western NC,Boone,NC,Turlington Law Firm,legal,Both,High,5,4,Website is down/unreachable (EAI_AGAIN),+1-828-263-8860,https://www.davidturlington.com/,184 North Water Street,https://www.google.com/maps/search/?api=1&query=Turlington%20Law%20Firm%20Boone%20NC,OSM,
Western NC,Boone,NC,"Jerry L. Butler, D.D.S., M.A.G.D.",healthcare,Both,High,5,4,Website is down/unreachable (CERT_HAS_EXPIRED),+1-828-264-5858,https://www.drbutler.net/,851 Blowing Rock Rd,https://www.google.com/maps/search/?api=1&query=Jerry%20L.%20Butler%2C%20D.D.S.%2C%20M.A.G.D.%20Boone%20NC,OSM,
Western NC,Boone,NC,King Law,legal,Both,High,5,4,Website is down/unreachable,+1-828-355-4463,https://kinglawoffices.com/office-locations/north-carolina/boone,719 Greenway Road,https://www.google.com/maps/search/?api=1&query=King%20Law%20Boone%20NC,OSM,
Western NC,Spruce Pine,NC,Blue Ridge Regional Hospital,healthcare,Both,High,5,4,Website is down/unreachable,+1 828 213 1111,https://www.missionhealth.org/locations/blue-ridge-regional-hospital,125 Hospital Drive,https://www.google.com/maps/search/?api=1&query=Blue%20Ridge%20Regional%20Hospital%20Spruce%20Pine%20NC,OSM,
Western NC,Marion,NC,Lake James Urgent Care,healthcare,Both,High,5,4,Website is down/unreachable,+1-828-707-7272,https://lakejamesurgentcare.com/,1610 NC Highway 126,https://www.google.com/maps/search/?api=1&query=Lake%20James%20Urgent%20Care%20Marion%20NC,OSM,
Western NC,Marion,NC,Mission Hospital McDowell,healthcare,Both,High,5,4,Website is down/unreachable,+1 828 659 5000,https://www.missionhealth.org/locations/mission-hospital-mcdowell,430 Rankin Drive,https://www.google.com/maps/search/?api=1&query=Mission%20Hospital%20McDowell%20Marion%20NC,OSM,
Western NC,Morganton,NC,Magnolia Lane Nursing Home,healthcare,Both,High,5,4,Website is down/unreachable,+1-828-437-8760,https://www.magnolialanecare.com/,107 Magnolia Drive,https://www.google.com/maps/search/?api=1&query=Magnolia%20Lane%20Nursing%20Home%20Morganton%20NC,OSM,
Western NC,Hickory,NC,Winkler Real Estate,realestate,Both,High,5,4,Website is down/unreachable (ENOTFOUND),+1 828 3962988,https://www.winklerrealestatenc.com/,532 Dudley Shoals Road,https://www.google.com/maps/search/?api=1&query=Winkler%20Real%20Estate%20Hickory%20NC,OSM,
Western NC,Lenoir,NC,The Property Shop,realestate,Both,High,5,4,Website is down/unreachable,+1 828 7285037,https://thepropertyshop.com/,1248 Hickory Blvd SW,https://www.google.com/maps/search/?api=1&query=The%20Property%20Shop%20Lenoir%20NC,OSM,
Western NC,Lenoir,NC,Lenoir Family Medicine,healthcare,Both,High,5,4,Website is down/unreachable (UND_ERR_CONNECT_TIMEOUT),+1 828-991-4660,https://www.carolinashealthcareblueridge.org/lenoir-family-medicine,1041 Morganton Boulevard Southwest,https://www.google.com/maps/search/?api=1&query=Lenoir%20Family%20Medicine%20Lenoir%20NC,OSM,
Western NC,Hickory,NC,King Law,legal,Both,High,5,4,Website is down/unreachable,+1-828-270-7788,https://kinglawoffices.com/office-locations/north-carolina/hickory,1351 North Center Street,https://www.google.com/maps/search/?api=1&query=King%20Law%20Hickory%20NC,OSM,
Western NC,Hickory,NC,J. Mark Helton General Dentistry,healthcare,Both,High,5,4,Website is down/unreachable,+1-828-325-0844,https://www.heltondentistry.com/,2540 15th Street Northeast,https://www.google.com/maps/search/?api=1&query=J.%20Mark%20Helton%20General%20Dentistry%20Hickory%20NC,OSM,
Western NC,Hickory,NC,Atlantic Packaging,manufacturing,Both,High,5,4,Website is down/unreachable,+1-828-328-1886,https://www.atlanticpkg.com/,2835 Tate Boulevard Southeast,https://www.google.com/maps/search/?api=1&query=Atlantic%20Packaging%20Hickory%20NC,OSM,
NE Tennessee,Johnson City,TN,James R. Miller II Attorney at Law,legal,Both,High,4,4,Copyright stuck at 2018; Uses free email for business (jimrmiller2@gmail.com); Business email is jimrmiller2@gmail.com,+1-423-926-2714,https://jamesrmiller2attorneyatlaw.com/,200 East Main Street,https://www.google.com/maps/search/?api=1&query=James%20R.%20Miller%20II%20Attorney%20at%20Law%20Johnson%20City%20TN,OSM,
Western NC,Hendersonville,NC,Pinnacle Falls,realestate,Both,High,4,4,Copyright stuck at 2018; WordPress 3.7 (outdated); Business email is ajball1003@aol.com,+1-828-606-3030,https://www.pinnaclefalls.com/,,https://www.google.com/maps/search/?api=1&query=Pinnacle%20Falls%20Hendersonville%20NC,OSM,
NE Tennessee,Johnson City,TN,Jinx Proof Tattoo Emporium,retail,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is jinxpt78@gmail.com,+1-423-928-9453,https://www.jinxprooftattooemporium.com/,735 West Walnut Street,https://www.google.com/maps/search/?api=1&query=Jinx%20Proof%20Tattoo%20Emporium%20Johnson%20City%20TN,OSM,
NE Tennessee,Elizabethton,TN,The Black Olive,food,Website,High,6,3,Website is down/unreachable; Business email is theblackolive125@gmail.com,+1-423-543-8400,https://theblackolivetn.com/,173 Hudson Drive,https://www.google.com/maps/search/?api=1&query=The%20Black%20Olive%20Elizabethton%20TN,OSM,
NE Tennessee,Johnson City,TN,Fearless Coffee & Kitchen,food,Website,High,6,3,Website is down/unreachable; Business email is mrnoahjayblakely@gmail.com,+1-423-796-0809,https://fearlessjc.com/,500 West Walnut Street,https://www.google.com/maps/search/?api=1&query=Fearless%20Coffee%20%26%20Kitchen%20Johnson%20City%20TN,OSM,
NE Tennessee,Elizabethton,TN,Glamour Fur,retail,Website,High,6,3,Website is down/unreachable; Business email is glamourfurgroomingsalon@aol.com,+1-423-530-3393,https://booking.moego.pet/ol/GlamourFurGroomingSalon/landing,5653 Highway 11E,https://www.google.com/maps/search/?api=1&query=Glamour%20Fur%20Elizabethton%20TN,OSM,
NE Tennessee,Elizabethton,TN,Elizabethton Collision Center,auto,Website,High,6,3,Website is down/unreachable; Business email is elizabethtoncollision@gmail.com,+1-423-213-5507,https://www.elizcc.com/,4036 Veterans Memorial Parkway,https://www.google.com/maps/search/?api=1&query=Elizabethton%20Collision%20Center%20Elizabethton%20TN,OSM,
Upstate/N SC,Spartanburg,SC,Lewis Cleaning & Painting Service,trades,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is lewiscleaning@att.net,+1-864-585-4122,https://www.lewiscleaningandpainting.com/,551 Pinckney Court,https://www.google.com/maps/search/?api=1&query=Lewis%20Cleaning%20%26%20Painting%20Service%20Spartanburg%20SC,OSM,
SE Kentucky,Whitesburg,KY,Roundabout Music Company,retail,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is roundaboutmusicky@gmail.com,+1 606 6335030,http://www.roundabout-music.com,,https://www.google.com/maps/search/?api=1&query=Roundabout%20Music%20Company%20Whitesburg%20KY,OSM,
SW Virginia,Bristol,VA,Blakley-Mitchell,retail,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is blakleym517@yahoo.com,+1-276-669-0116,http://blakley-mitchell.com,,https://www.google.com/maps/search/?api=1&query=Blakley-Mitchell%20Bristol%20VA,OSM,
SW Virginia,Bristol,VA,Japan Karate-Do Organization,fitness,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is jkobristol@gmail.com,+1-276-466-4481,http://jko-bristol.com/,503 State Street,https://www.google.com/maps/search/?api=1&query=Japan%20Karate-Do%20Organization%20Bristol%20VA,OSM,
SW Virginia,Bristol,VA,Pen's Floral,retail,Website,High,6,3,Website is down/unreachable; Business email is pensj635@yahoo.com,+1 276-644-4600,https://www.pensfloral.net/,,https://www.google.com/maps/search/?api=1&query=Pen's%20Floral%20Bristol%20VA,OSM,
SW Virginia,Bristol,VA,Machiavelli's,food,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is machsdowntown@gmail.com,+1-423-573-9955,http://www.machsdowntown.com,,https://www.google.com/maps/search/?api=1&query=Machiavelli's%20Bristol%20VA,OSM,
SW Virginia,Bristol,VA,State Line Bar & Grille,food,Website,High,6,3,Website is down/unreachable; Business email is www.stateline646@yahoo.com,+1-423-652-0792,https://www.statelinebristol.com/,644 State Street,https://www.google.com/maps/search/?api=1&query=State%20Line%20Bar%20%26%20Grille%20Bristol%20VA,OSM,
SW Virginia,Bristol,VA,Serendipity Boutique,retail,Website,High,6,3,Website is down/unreachable; Business email is experienceserendipity@gmail.com,+1-276-644-9695,http://experienceserendipity.blogspot.de/,705 State Street,https://www.google.com/maps/search/?api=1&query=Serendipity%20Boutique%20Bristol%20VA,OSM,
SW Virginia,Bristol,VA,The Mad Hatter Salon,retail,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is themadhattersalon@gmail.com,+1 276-466-1010,http://themadhattersalon.com/,"12, 14 Piedmont Avenue",https://www.google.com/maps/search/?api=1&query=The%20Mad%20Hatter%20Salon%20Bristol%20VA,OSM,
SW Virginia,Bristol,VA,Shang Hai,food,Website,High,6,3,Website is down/unreachable (ENOTFOUND); Business email is Shanghai.rest@gmail.com,+1 276-669-9000,https://www.shanghaibristol.com/,711 State Street,https://www.google.com/maps/search/?api=1&query=Shang%20Hai%20Bristol%20VA,OSM,
SW Virginia,Christiansburg,VA,Sandro's Pizzeria Italian Restaurant,food,Website,High,6,3,Website is down/unreachable; Business email is sandrospizza@gmail.com,+1-540-585-1212,https://www.sandrospizza.com/,2775 Market Street Northeast,https://www.google.com/maps/search/?api=1&query=Sandro's%20Pizzeria%20Italian%20Restaurant%20Christiansburg%20VA,OSM,
SW Virginia,Blacksburg,VA,Main & Henry Extended Stay Residences,hospitality,Website,High,6,3,Copyright stuck at 2023; GoDaddy site builder; WordPress 2.10 (outdated); Uses free email for business (mainandhenry@gmail.com); Business email is mainandhenry@gmail.com,+1-540-553-1000,https://mainandhenry.com/,1307 North Main Street,https://www.google.com/maps/search/?api=1&query=Main%20%26%20Henry%20Extended%20Stay%20Residences%20Blacksburg%20VA,OSM,
SW Virginia,Christiansburg,VA,Gardner’s Grill,food,Website,High,6,3,Website is down/unreachable; Business email is gftandgrill@gmail.com,+15402671968,https://gftandgrill.com/,Roanoke Street,https://www.google.com/maps/search/?api=1&query=Gardner%E2%80%99s%20Grill%20Christiansburg%20VA,OSM,
Western NC,Hendersonville,NC,Mezzaluna,food,Website,High,6,3,Website is down/unreachable; Business email is mezzalunahendersonville@gmail.com,+1-828-697-6575,https://www.mezzaluna-hendersonville.com/,,https://www.google.com/maps/search/?api=1&query=Mezzaluna%20Hendersonville%20NC,OSM,
Western NC,Boone,NC,Boxwood Lodge,hospitality,Website,High,6,3,Website is down/unreachable (CERT_HAS_EXPIRED); Business email is boxwoodlodgebr@gmail.com,+1 828 295 9984,http://www.boxwoodlodge.com/,671 Main Street,https://www.google.com/maps/search/?api=1&query=Boxwood%20Lodge%20Boone%20NC,OSM,
Western NC,Asheville,NC,Tiger Bang’s World Martial Arts Academy,fitness,Website,High,6,2,SSL certificate broken/expired; Copyright stuck at 2013; GoDaddy site builder,+1-828-667-4090,http://www.tigerkicks.com/about-grand-master.html,1249 Smokey Park Highway,https://www.google.com/maps/search/?api=1&query=Tiger%20Bang%E2%80%99s%20World%20Martial%20Arts%20Academy%20Asheville%20NC,OSM,
NE Tennessee,Johnson City,TN,Social Security Administration,professional,Website,High,5,2,Website is down/unreachable (UNABLE_TO_VERIFY_LEAF_SIGNATURE),+1-866-964-5059,https://www.ssa.gov/,818 Sunset Drive,https://www.google.com/maps/search/?api=1&query=Social%20Security%20Administration%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,Artisans' Village,retail,Website,High,5,2,Website is down/unreachable,+1-423-215-2019,https://artisansvillagejc.wixsite.com/home,300 East Main Street,https://www.google.com/maps/search/?api=1&query=Artisans'%20Village%20Johnson%20City%20TN,OSM,
NE Tennessee,Elizabethton,TN,Nanny's,food,Website,High,5,2,Website is down/unreachable,+1-423-543-3336,https://m.zmenu.com/nannys-country-kitchen-elizabethton-online-menu/,112 E Elk Ave,https://www.google.com/maps/search/?api=1&query=Nanny's%20Elizabethton%20TN,OSM,
NE Tennessee,Johnson City,TN,The Black Olive,food,Website,High,5,2,Website is down/unreachable,+1-423-788-3618,https://theblackolivetn.com/,202 East Main Street,https://www.google.com/maps/search/?api=1&query=The%20Black%20Olive%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,Enkore Salon,retail,Website,High,5,2,Website is down/unreachable,+1-423-929-2918,https://enkoresalon.com/,4703 North Roan Street,https://www.google.com/maps/search/?api=1&query=Enkore%20Salon%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,787 Bar & Grill,food,Website,High,5,2,Website is down/unreachable,+1-423-390-0984,https://787bargrill.com/,1000 South Roan Street,https://www.google.com/maps/search/?api=1&query=787%20Bar%20%26%20Grill%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,Harbor House Seafood Restaurant,food,Website,High,5,2,Website is down/unreachable,+1-423-282-5122,https://www.harborhousejc.com/,2510 North Roan Street,https://www.google.com/maps/search/?api=1&query=Harbor%20House%20Seafood%20Restaurant%20Johnson%20City%20TN,OSM,
NE Tennessee,Jonesborough,TN,Victory Fit,fitness,Website,High,5,2,Website is down/unreachable,+1-423-796-6048,https://bevictoryfit.com/,220 North 2nd Avenue,https://www.google.com/maps/search/?api=1&query=Victory%20Fit%20Jonesborough%20TN,OSM,
NE Tennessee,Johnson City,TN,Mahoney's Outfitters,retail,Website,High,5,2,Website is down/unreachable,+1-423-282-5413,https://mahoneysports.com/,378 378 Marketplace Blvd,https://www.google.com/maps/search/?api=1&query=Mahoney's%20Outfitters%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,Mad Greek,food,Website,High,5,2,Website is down/unreachable,+1-423-328-9070,http://www.madgreekrest.net/,2010 Franklin Terrace Court,https://www.google.com/maps/search/?api=1&query=Mad%20Greek%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,Magic Wok Chinese Restaurant,food,Website,High,5,2,Website is down/unreachable (CERT_HAS_EXPIRED),+1-423-524-9565,https://www.magicwokchinesetn.com/,701 South Roan Street,https://www.google.com/maps/search/?api=1&query=Magic%20Wok%20Chinese%20Restaurant%20Johnson%20City%20TN,OSM,
NE Tennessee,Elizabethton,TN,Miso,food,Website,High,5,2,Website is down/unreachable,+1-423-543-8889,https://www.menupix.com/menudirectory/menu.php?id=28656021,421 West Elk Avenue,https://www.google.com/maps/search/?api=1&query=Miso%20Elizabethton%20TN,OSM,
NE Tennessee,Kingsport,TN,Wasabi Japanese Steakhouse & Sushi Bar,food,Website,High,5,2,Website is down/unreachable (ENOTFOUND),+14237659388,https://www.wasabikingsport.com/,1805 North Eastman Road,https://www.google.com/maps/search/?api=1&query=Wasabi%20Japanese%20Steakhouse%20%26%20Sushi%20Bar%20Kingsport%20TN,OSM,
NE Tennessee,Kingsport,TN,Krazy Chicken International,food,Website,High,5,2,Website is down/unreachable (ERR_TLS_CERT_ALTNAME_INVALID),+14237652844,https://krazychickenintl.com/,2301 Fort Henry Drive,https://www.google.com/maps/search/?api=1&query=Krazy%20Chicken%20International%20Kingsport%20TN,OSM,
NE Tennessee,Kingsport,TN,Kustom Kar,auto,Website,High,5,2,Website is down/unreachable (UND_ERR_CONNECT_TIMEOUT),+14232465777,http://www.kustom-kar.com/,2303 Fort Henry Drive,https://www.google.com/maps/search/?api=1&query=Kustom%20Kar%20Kingsport%20TN,OSM,
NE Tennessee,Bristol,TN,Alumni Hall,retail,Website,High,5,2,Website is down/unreachable,+1 423-652-0231,https://www.alumnihall.com/,426 Pinnacle Parkway,https://www.google.com/maps/search/?api=1&query=Alumni%20Hall%20Bristol%20TN,OSM,
NE Tennessee,Bristol,TN,Air Movers,trades,Website,High,5,2,Website is down/unreachable (UND_ERR_CONNECT_TIMEOUT),+14237642424,https://www.airmoversbristol.com/,1008 Bluff City Highway,https://www.google.com/maps/search/?api=1&query=Air%20Movers%20Bristol%20TN,OSM,
NE Tennessee,Bristol,TN,CAPS Cycles,auto,Website,High,5,2,Website is down/unreachable,+14239689241,http://www.dexknows.com/rd?dku=http%3a%2f%2fwww.dexknows.com%2fbusiness_profiles%2fcaps_cycle_llc-b18032&mkt=63801,918 Bluff City Highway,https://www.google.com/maps/search/?api=1&query=CAPS%20Cycles%20Bristol%20TN,OSM,
